Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 15/07/2021
TIME       : 13:07:42
FILENAME   : D:\CSV\CSV\serc_fgeo_4c_aj490_210715130742_AJ490.CSV
CREATED BY : Diver-Office 11.1.0.4
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =..00-AJ490  219.
  Instrument number       =          UTC-5     
                          =0
  Location                =serc_fgeo_4c_aj490
  Sample period           =H01
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-AJ490  219.
  Instrument number       =          UTC-5     
  Location                =serc_fgeo_4c_aj490
  Sample period           =00 01:00:00 0
  Sample method           =T   
  Start date / time       =58:57:09 21/05/20
  End date / time         =58:57:07 15/07/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Pressure[cmH2O],Temperature[°C]
2020/06/02 11:57:58,1177.992,11.663
2020/06/02 12:57:58,1176.242,11.663
2020/06/02 13:57:58,1175.192,11.663
2020/06/02 14:57:58,1173.967,11.663
2020/06/02 15:57:58,1172.800,11.670
2020/06/02 16:57:58,1171.867,11.687
2020/06/02 17:57:58,1171.283,11.693
2020/06/02 18:57:58,1170.758,11.670
2020/06/02 19:57:58,1170.350,11.677
2020/06/02 20:57:58,1170.000,11.687
2020/06/02 21:57:58,1169.708,11.670
2020/06/02 22:57:58,1168.892,11.670
2020/06/02 23:57:58,1168.658,11.687
2020/06/03 00:57:58,1167.842,11.687
2020/06/03 01:57:58,1167.550,11.693
2020/06/03 02:57:58,1167.550,11.677
2020/06/03 03:57:58,1167.025,11.670
2020/06/03 04:57:58,1167.025,11.677
2020/06/03 05:57:58,1166.500,11.670
2020/06/03 06:57:58,1166.092,11.693
2020/06/03 07:57:58,1165.858,11.693
2020/06/03 08:57:58,1164.925,11.687
2020/06/03 09:57:58,1163.700,11.670
2020/06/03 10:57:58,1163.467,11.663
2020/06/03 11:57:58,1162.650,11.687
2020/06/03 12:57:58,1161.717,11.670
2020/06/03 13:57:58,1160.667,11.687
2020/06/03 14:57:58,1159.733,11.693
2020/06/03 15:57:58,1159.208,11.687
2020/06/03 16:57:58,1158.275,11.693
2020/06/03 17:57:58,1158.683,11.693
2020/06/03 18:57:58,1158.683,11.687
2020/06/03 19:57:58,1158.508,11.693
2020/06/03 20:57:58,1159.208,11.693
2020/06/03 21:57:58,1159.733,11.693
2020/06/03 22:57:58,1160.258,11.687
2020/06/03 23:57:58,1160.783,11.693
2020/06/04 00:57:58,1160.783,11.677
2020/06/04 01:57:58,1160.783,11.693
2020/06/04 02:57:58,1161.075,11.693
2020/06/04 03:57:58,1161.308,11.693
2020/06/04 04:57:58,1161.600,11.693
2020/06/04 05:57:58,1162.008,11.700
2020/06/04 06:57:58,1162.650,11.700
2020/06/04 07:57:58,1162.767,11.700
2020/06/04 08:57:58,1162.942,11.693
2020/06/04 09:57:58,1163.292,11.693
2020/06/04 10:57:58,1162.533,11.700
2020/06/04 11:57:58,1162.008,11.693
2020/06/04 12:57:58,1160.900,11.693
2020/06/04 13:57:58,1159.967,11.700
2020/06/04 14:57:58,1159.325,11.700
2020/06/04 15:57:58,1158.392,11.693
2020/06/04 16:57:58,1157.983,11.700
2020/06/04 17:57:58,1157.575,11.693
2020/06/04 18:57:58,1157.867,11.700
2020/06/04 19:57:58,1159.325,11.693
2020/06/04 20:57:58,1159.033,11.700
2020/06/04 21:57:58,1159.033,11.717
2020/06/04 22:57:58,1159.442,11.687
2020/06/04 23:57:58,1160.550,11.700
2020/06/05 00:57:58,1160.375,11.693
2020/06/05 01:57:58,1159.617,11.693
2020/06/05 02:57:58,1159.967,11.693
2020/06/05 03:57:58,1160.375,11.700
2020/06/05 04:57:58,1160.142,11.710
2020/06/05 05:57:58,1160.375,11.693
2020/06/05 06:57:58,1160.258,11.700
2020/06/05 07:57:58,1160.550,11.700
2020/06/05 08:57:58,1159.967,11.693
2020/06/05 09:57:58,1159.967,11.710
2020/06/05 10:57:58,1159.850,11.717
2020/06/05 11:57:58,1158.683,11.693
2020/06/05 12:57:58,1157.750,11.693
2020/06/05 13:57:58,1156.642,11.710
2020/06/05 14:57:58,1155.883,11.717
2020/06/05 15:57:58,1155.708,11.700
2020/06/05 16:57:58,1154.950,11.717
2020/06/05 17:57:58,1155.183,11.700
2020/06/05 18:57:58,1155.358,11.710
2020/06/05 19:57:58,1155.592,11.700
2020/06/05 20:57:58,1155.592,11.710
2020/06/05 21:57:58,1155.708,11.710
2020/06/05 22:57:58,1156.000,11.717
2020/06/05 23:57:58,1155.592,11.710
2020/06/06 00:57:58,1154.950,11.700
2020/06/06 01:57:58,1155.358,11.710
2020/06/06 02:57:58,1154.892,11.733
2020/06/06 03:57:58,1154.775,11.723
2020/06/06 04:57:58,1154.892,11.723
2020/06/06 05:57:58,1154.658,11.717
2020/06/06 06:57:58,1155.300,11.723
2020/06/06 07:57:58,1155.183,11.723
2020/06/06 08:57:58,1154.658,11.710
2020/06/06 09:57:58,1154.775,11.723
2020/06/06 10:57:58,1154.658,11.723
2020/06/06 11:57:58,1153.725,11.710
2020/06/06 12:57:58,1152.908,11.723
2020/06/06 13:57:58,1151.858,11.723
2020/06/06 14:57:58,1151.450,11.723
2020/06/06 15:57:58,1150.283,11.717
2020/06/06 16:57:58,1149.817,11.723
2020/06/06 17:57:58,1149.700,11.733
2020/06/06 18:57:58,1149.467,11.723
2020/06/06 19:57:58,1149.700,11.723
2020/06/06 20:57:58,1150.108,11.733
2020/06/06 21:57:58,1150.517,11.733
2020/06/06 22:57:58,1150.925,11.723
2020/06/06 23:57:58,1150.925,11.733
2020/06/07 00:57:58,1150.750,11.723
2020/06/07 01:57:58,1151.042,11.740
2020/06/07 02:57:58,1152.092,11.740
2020/06/07 03:57:58,1152.267,11.740
2020/06/07 04:57:58,1152.500,11.733
2020/06/07 05:57:58,1153.200,11.733
2020/06/07 06:57:58,1153.725,11.747
2020/06/07 07:57:58,1153.958,11.733
2020/06/07 08:57:58,1153.842,11.733
2020/06/07 09:57:58,1153.842,11.723
2020/06/07 10:57:58,1153.200,11.733
2020/06/07 11:57:58,1152.792,11.757
2020/06/07 12:57:58,1152.500,11.733
2020/06/07 13:57:58,1151.858,11.757
2020/06/07 14:57:58,1151.158,11.747
2020/06/07 15:57:58,1150.225,11.747
2020/06/07 16:57:58,1150.400,11.740
2020/06/07 17:57:58,1150.225,11.757
2020/06/07 18:57:58,1150.633,11.747
2020/06/07 19:57:58,1150.517,11.740
2020/06/07 20:57:58,1151.158,11.747
2020/06/07 21:57:58,1151.333,11.747
2020/06/07 22:57:58,1151.450,11.747
2020/06/07 23:57:58,1151.567,11.757
2020/06/08 00:57:58,1151.683,11.757
2020/06/08 01:57:58,1152.267,11.757
2020/06/08 02:57:58,1151.858,11.747
2020/06/08 03:57:58,1151.975,11.747
2020/06/08 04:57:58,1152.500,11.757
2020/06/08 05:57:58,1153.317,11.757
2020/06/08 06:57:58,1153.200,11.763
2020/06/08 07:57:58,1153.842,11.747
2020/06/08 08:57:58,1153.725,11.757
2020/06/08 09:57:58,1153.550,11.757
2020/06/08 10:57:58,1153.025,11.747
2020/06/08 11:57:58,1152.617,11.757
2020/06/08 12:57:58,1151.567,11.757
2020/06/08 13:57:58,1150.750,11.763
2020/06/08 14:57:58,1149.700,11.763
2020/06/08 15:57:58,1149.175,11.763
2020/06/08 16:57:58,1148.533,11.763
2020/06/08 17:57:58,1148.650,11.757
2020/06/08 18:57:58,1148.358,11.757
2020/06/08 19:57:58,1148.533,11.757
2020/06/08 20:57:58,1149.467,11.770
2020/06/08 21:57:58,1149.467,11.770
2020/06/08 22:57:58,1148.767,11.763
2020/06/08 23:57:58,1149.175,11.770
2020/06/09 00:57:58,1148.767,11.770
2020/06/09 01:57:58,1148.358,11.770
2020/06/09 02:57:58,1148.767,11.757
2020/06/09 03:57:58,1147.950,11.780
2020/06/09 04:57:58,1148.125,11.770
2020/06/09 05:57:58,1148.358,11.780
2020/06/09 06:57:58,1148.533,11.780
2020/06/09 07:57:58,1148.358,11.763
2020/06/09 08:57:58,1147.833,11.780
2020/06/09 09:57:58,1147.425,11.787
2020/06/09 10:57:58,1147.192,11.787
2020/06/09 11:57:58,1146.083,11.763
2020/06/09 12:57:58,1145.442,11.770
2020/06/09 13:57:58,1144.508,11.780
2020/06/09 14:57:58,1143.867,11.780
2020/06/09 15:57:58,1143.458,11.770
2020/06/09 16:57:58,1142.525,11.780
2020/06/09 17:57:58,1142.525,11.770
2020/06/09 18:57:58,1142.233,11.780
2020/06/09 19:57:58,1142.117,11.787
2020/06/09 20:57:58,1142.525,11.787
2020/06/09 21:57:58,1142.642,11.770
2020/06/09 22:57:58,1143.167,11.787
2020/06/09 23:57:58,1142.933,11.787
2020/06/10 00:57:58,1142.933,11.780
2020/06/10 01:57:58,1142.525,11.787
2020/06/10 02:57:58,1142.350,11.787
